,subject,depth,target,time_window,accuracy,time
0,6,low,"(1, 16)","[0, 500]",0.078125,0.11983068287372589
1,6,low,"(1, 16)","[0, 1000]",0.0625,0.10463916758696239
2,6,low,"(1, 16)","[0, 1500]",0.0625,0.15974561621745428
3,6,low,"(1, 16)","[0, 2000]",0.06770833333333333,0.15848874549070993
4,6,low,"(2, 17)","[0, 500]",0.06770833333333333,0.10593706121047337
5,6,low,"(2, 17)","[0, 1000]",0.0625,0.1011325294772784
6,6,low,"(2, 17)","[0, 1500]",0.07291666666666667,0.1572786271572113
7,6,low,"(2, 17)","[0, 2000]",0.09375,0.15784277891119322
8,6,low,"(3, 18)","[0, 500]",0.057291666666666664,0.09522237628698349
9,6,low,"(3, 18)","[0, 1000]",0.078125,0.09850293149550755
10,6,low,"(3, 18)","[0, 1500]",0.109375,0.15321004639069238
11,6,low,"(3, 18)","[0, 2000]",0.15104166666666666,0.1557518094778061
12,6,low,"(4, 19)","[0, 500]",0.057291666666666664,0.0891077530880769
13,6,low,"(4, 19)","[0, 1000]",0.10416666666666667,0.09726816167434056
14,6,low,"(4, 19)","[0, 1500]",0.19270833333333334,0.1507520986100038
15,6,low,"(4, 19)","[0, 2000]",0.2552083333333333,0.15403724958499274
16,6,low,"(5, 20)","[0, 500]",0.06770833333333333,0.08502019072572391
17,6,low,"(5, 20)","[0, 1000]",0.16666666666666666,0.09555099656184514
18,6,low,"(5, 20)","[0, 1500]",0.2760416666666667,0.1492082104086876
19,6,low,"(5, 20)","[0, 2000]",0.3385416666666667,0.15332185352842012
20,6,low,"(6, 21)","[0, 500]",0.0625,0.08240325997273128
21,6,low,"(6, 21)","[0, 1000]",0.24479166666666666,0.09490696092446645
22,6,low,"(6, 21)","[0, 1500]",0.3385416666666667,0.14748863006631532
23,6,low,"(6, 21)","[0, 2000]",0.3958333333333333,0.15056695540746054
24,6,low,"(7, 22)","[0, 500]",0.07291666666666667,0.08061014736692111
25,6,low,"(7, 22)","[0, 1000]",0.2916666666666667,0.09374821558594704
26,6,low,"(7, 22)","[0, 1500]",0.375,0.14523097376028696
27,6,low,"(7, 22)","[0, 2000]",0.4010416666666667,0.15053686996301016
28,6,low,"(8, 23)","[0, 500]",0.09895833333333333,0.07884237418572108
29,6,low,"(8, 23)","[0, 1000]",0.3177083333333333,0.09268982956806819
30,6,low,"(8, 23)","[0, 1500]",0.3958333333333333,0.14429611588517824
31,6,low,"(8, 23)","[0, 2000]",0.40625,0.14889259512225786
32,6,low,"(9, 24)","[0, 500]",0.14583333333333334,0.07653757929801941
33,6,low,"(9, 24)","[0, 1000]",0.3177083333333333,0.09161017090082169
34,6,low,"(9, 24)","[0, 1500]",0.3802083333333333,0.14205633600552878
35,6,low,"(9, 24)","[0, 2000]",0.3854166666666667,0.1491459533572197
36,6,low,"(10, 25)","[0, 500]",0.15104166666666666,0.07691165059804916
37,6,low,"(10, 25)","[0, 1000]",0.2916666666666667,0.0908922366797924
38,6,low,"(10, 25)","[0, 1500]",0.3333333333333333,0.14143909886479378
39,6,low,"(10, 25)","[0, 2000]",0.3385416666666667,0.14768436178565025
40,6,low,"(11, 26)","[0, 500]",0.13541666666666666,0.07480056211352348
41,6,low,"(11, 26)","[0, 1000]",0.2552083333333333,0.09051466484864552
42,6,low,"(11, 26)","[0, 1500]",0.2708333333333333,0.14134261384606361
43,6,low,"(11, 26)","[0, 2000]",0.296875,0.14792117600639662
44,6,low,"(12, 27)","[0, 500]",0.16666666666666666,0.07424291223287582
45,6,low,"(12, 27)","[0, 1000]",0.23958333333333334,0.09024699156483014
46,6,low,"(12, 27)","[0, 1500]",0.2604166666666667,0.1412858267625173
47,6,low,"(12, 27)","[0, 2000]",0.3229166666666667,0.14816089843710264
48,6,low,"(13, 28)","[0, 500]",0.14583333333333334,0.07407753417889278
49,6,low,"(13, 28)","[0, 1000]",0.2604166666666667,0.09032509351770084
50,6,low,"(13, 28)","[0, 1500]",0.3072916666666667,0.14180249844988188
51,6,low,"(13, 28)","[0, 2000]",0.3645833333333333,0.1477782502770424
52,6,low,"(14, 29)","[0, 500]",0.125,0.07383002589146297
53,6,low,"(14, 29)","[0, 1000]",0.28125,0.09037546068429947
54,6,low,"(14, 29)","[0, 1500]",0.328125,0.1419420229891936
55,6,low,"(14, 29)","[0, 2000]",0.4635416666666667,0.14820866038401923
56,6,low,"(15, 30)","[0, 500]",0.109375,0.07398879776398341
57,6,low,"(15, 30)","[0, 1000]",0.2604166666666667,0.08983745922644933
58,6,low,"(15, 30)","[0, 1500]",0.3489583333333333,0.14059473449985185
59,6,low,"(15, 30)","[0, 2000]",0.484375,0.1460295431315899
60,6,low,"(16, 31)","[0, 500]",0.11458333333333333,0.07367076476414998
61,6,low,"(16, 31)","[0, 1000]",0.2760416666666667,0.08986975873510043
62,6,low,"(16, 31)","[0, 1500]",0.3802083333333333,0.14021654054522514
63,6,low,"(16, 31)","[0, 2000]",0.5260416666666666,0.14676512901981673
64,6,low,"(17, 32)","[0, 500]",0.11458333333333333,0.07317033658425014
65,6,low,"(17, 32)","[0, 1000]",0.2604166666666667,0.08821322644750278
66,6,low,"(17, 32)","[0, 1500]",0.4166666666666667,0.13881476099292436
67,6,low,"(17, 32)","[0, 2000]",0.546875,0.14484632636109987
68,6,low,"(18, 33)","[0, 500]",0.10416666666666667,0.07310248787204425
