,subject,depth,target,time_window,accuracy,time
0,4,high,"(1, 4)","[0, 500]",0.2916666666666667,0.04803335169951121
1,4,high,"(1, 4)","[0, 1000]",0.25,0.03174542884031931
2,4,high,"(1, 4)","[0, 1500]",0.25,0.04909365872542063
3,4,high,"(1, 4)","[0, 2000]",0.25,0.04924975832303365
4,4,high,"(2, 5)","[0, 500]",0.25,0.04216619332631429
5,4,high,"(2, 5)","[0, 1000]",0.25,0.02868606646855672
6,4,high,"(2, 5)","[0, 1500]",0.2708333333333333,0.04556373258431753
7,4,high,"(2, 5)","[0, 2000]",0.375,0.04513888557751974
8,4,high,"(3, 6)","[0, 500]",0.20833333333333334,0.033397590120633446
9,4,high,"(3, 6)","[0, 1000]",0.375,0.02737646798292796
10,4,high,"(3, 6)","[0, 1500]",0.4166666666666667,0.044560556610425316
11,4,high,"(3, 6)","[0, 2000]",0.5,0.04275070130825043
12,4,high,"(4, 7)","[0, 500]",0.3541666666666667,0.029991125067075092
13,4,high,"(4, 7)","[0, 1000]",0.4166666666666667,0.026725833614667256
14,4,high,"(4, 7)","[0, 1500]",0.4583333333333333,0.04182320833206177
15,4,high,"(4, 7)","[0, 2000]",0.5625,0.04299147923787435
16,4,high,"(5, 8)","[0, 500]",0.375,0.02547768751780192
17,4,high,"(5, 8)","[0, 1000]",0.5208333333333334,0.02691773573557536
18,4,high,"(5, 8)","[0, 1500]",0.5208333333333334,0.04224489132563273
19,4,high,"(5, 8)","[0, 2000]",0.5208333333333334,0.04566418627897898
20,4,high,"(6, 9)","[0, 500]",0.3333333333333333,0.024695018927256267
21,4,high,"(6, 9)","[0, 1000]",0.3958333333333333,0.025362466772397358
22,4,high,"(6, 9)","[0, 1500]",0.4583333333333333,0.04091776907444
23,4,high,"(6, 9)","[0, 2000]",0.5,0.043616458773612976
24,4,high,"(7, 10)","[0, 500]",0.4166666666666667,0.02444357176621755
25,4,high,"(7, 10)","[0, 1000]",0.3958333333333333,0.026203234990437824
26,4,high,"(7, 10)","[0, 1500]",0.6041666666666666,0.04156507054964701
27,4,high,"(7, 10)","[0, 2000]",0.625,0.041289826234181724
28,4,high,"(8, 11)","[0, 500]",0.2708333333333333,0.023891155918439228
29,4,high,"(8, 11)","[0, 1000]",0.4375,0.025679608186086018
30,4,high,"(8, 11)","[0, 1500]",0.5833333333333334,0.04147717853387197
31,4,high,"(8, 11)","[0, 2000]",0.6666666666666666,0.040842339396476746
32,4,high,"(9, 12)","[0, 500]",0.3125,0.022489160299301147
33,4,high,"(9, 12)","[0, 1000]",0.5,0.02361572782198588
34,4,high,"(9, 12)","[0, 1500]",0.625,0.03956895569960276
35,4,high,"(9, 12)","[0, 2000]",0.75,0.03906674186388651
36,4,high,"(10, 13)","[0, 500]",0.375,0.020332445700963337
37,4,high,"(10, 13)","[0, 1000]",0.5208333333333334,0.022656028469403584
38,4,high,"(10, 13)","[0, 1500]",0.6875,0.03703215221563975
39,4,high,"(10, 13)","[0, 2000]",0.8125,0.03814175228277842
40,4,high,"(11, 14)","[0, 500]",0.3333333333333333,0.01979822913805644
41,4,high,"(11, 14)","[0, 1000]",0.5208333333333334,0.022295628984769184
42,4,high,"(11, 14)","[0, 1500]",0.6666666666666666,0.03489657739798228
43,4,high,"(11, 14)","[0, 2000]",0.8125,0.03895464539527893
44,4,high,"(12, 15)","[0, 500]",0.5,0.020706544319788616
45,4,high,"(12, 15)","[0, 1000]",0.5416666666666666,0.022198662161827087
46,4,high,"(12, 15)","[0, 1500]",0.7083333333333334,0.037033518155415855
47,4,high,"(12, 15)","[0, 2000]",0.8125,0.03913154204686483
48,4,high,"(13, 16)","[0, 500]",0.4375,0.021037320295969646
49,4,high,"(13, 16)","[0, 1000]",0.6666666666666666,0.02316955228646596
50,4,high,"(13, 16)","[0, 1500]",0.6875,0.037554800510406494
51,4,high,"(13, 16)","[0, 2000]",0.8125,0.037925769885381065
52,4,high,"(14, 17)","[0, 500]",0.5,0.019833659132321674
53,4,high,"(14, 17)","[0, 1000]",0.7291666666666666,0.024814049402872723
54,4,high,"(14, 17)","[0, 1500]",0.8333333333333334,0.03975514570871989
55,4,high,"(14, 17)","[0, 2000]",0.875,0.039107670386632286
56,4,high,"(15, 18)","[0, 500]",0.5625,0.021092658241589863
57,4,high,"(15, 18)","[0, 1000]",0.9166666666666666,0.023762365182240803
58,4,high,"(15, 18)","[0, 1500]",0.9583333333333334,0.040946577986081444
59,4,high,"(15, 18)","[0, 2000]",0.9791666666666666,0.0427644153436025
60,4,high,"(16, 19)","[0, 500]",0.5833333333333334,0.0210493803024292
61,4,high,"(16, 19)","[0, 1000]",0.875,0.022767558693885803
62,4,high,"(16, 19)","[0, 1500]",0.9583333333333334,0.03918802738189697
63,4,high,"(16, 19)","[0, 2000]",1.0,0.04026166598002116
64,4,high,"(17, 20)","[0, 500]",0.5833333333333334,0.021488338708877563
65,4,high,"(17, 20)","[0, 1000]",0.875,0.023486743370691936
66,4,high,"(17, 20)","[0, 1500]",0.9791666666666666,0.037419562538464866
67,4,high,"(17, 20)","[0, 2000]",1.0,0.04057281712690989
68,4,high,"(18, 21)","[0, 500]",0.5833333333333334,0.020180632670720417
69,4,high,"(18, 21)","[0, 1000]",0.875,0.02384883165359497
70,4,high,"(18, 21)","[0, 1500]",0.9375,0.037486801544825234
71,4,high,"(18, 21)","[0, 2000]",1.0,0.03918048242727915
72,4,high,"(19, 22)","[0, 500]",0.5,0.020008479555447895
73,4,high,"(19, 22)","[0, 1000]",0.8333333333333334,0.022858088215192158
74,4,high,"(19, 22)","[0, 1500]",0.9583333333333334,0.03803873062133789
75,4,high,"(19, 22)","[0, 2000]",1.0,0.03847324848175049
76,4,high,"(20, 23)","[0, 500]",0.5416666666666666,0.019835318128267925
77,4,high,"(20, 23)","[0, 1000]",0.875,0.022915437817573547
78,4,high,"(20, 23)","[0, 1500]",0.9791666666666666,0.037845179438591
79,4,high,"(20, 23)","[0, 2000]",1.0,0.03795968492825826
80,4,high,"(21, 24)","[0, 500]",0.6041666666666666,0.01954287787278493
81,4,high,"(21, 24)","[0, 1000]",0.875,0.02384700874487559
82,4,high,"(21, 24)","[0, 1500]",1.0,0.034608061114947
83,4,high,"(21, 24)","[0, 2000]",1.0,0.03673601647218069
84,4,high,"(22, 25)","[0, 500]",0.6458333333333334,0.01788062850634257
85,4,high,"(22, 25)","[0, 1000]",0.875,0.02294240395228068
86,4,high,"(22, 25)","[0, 1500]",0.9375,0.03436852991580963
87,4,high,"(22, 25)","[0, 2000]",0.9583333333333334,0.03485037386417389
88,4,high,"(23, 26)","[0, 500]",0.5416666666666666,0.0187384436527888
89,4,high,"(23, 26)","[0, 1000]",0.875,0.02309684952100118
90,4,high,"(23, 26)","[0, 1500]",0.9375,0.033964261412620544
91,4,high,"(23, 26)","[0, 2000]",0.9791666666666666,0.03464833398660024
92,4,high,"(24, 27)","[0, 500]",0.5208333333333334,0.019312188029289246
93,4,high,"(24, 27)","[0, 1000]",0.9375,0.022205442190170288
94,4,high,"(24, 27)","[0, 1500]",0.9375,0.03361716369787852
95,4,high,"(24, 27)","[0, 2000]",0.9791666666666666,0.034594242771466575
96,4,high,"(25, 28)","[0, 500]",0.6041666666666666,0.01846952736377716
97,4,high,"(25, 28)","[0, 1000]",0.9583333333333334,0.021883790691693623
98,4,high,"(25, 28)","[0, 1500]",0.9375,0.03393933176994324
99,4,high,"(25, 28)","[0, 2000]",0.9791666666666666,0.0343042661746343
100,4,high,"(26, 29)","[0, 500]",0.6458333333333334,0.019165953000386555
101,4,high,"(26, 29)","[0, 1000]",0.9166666666666666,0.021497805913289387
102,4,high,"(26, 29)","[0, 1500]",0.9791666666666666,0.03410550455252329
103,4,high,"(26, 29)","[0, 2000]",1.0,0.03504300117492676
104,4,high,"(27, 30)","[0, 500]",0.625,0.018185466527938843
105,4,high,"(27, 30)","[0, 1000]",0.9375,0.02351262668768565
106,4,high,"(27, 30)","[0, 1500]",0.9791666666666666,0.03493287662665049
107,4,high,"(27, 30)","[0, 2000]",0.9791666666666666,0.034853920340538025
108,4,high,"(28, 31)","[0, 500]",0.5416666666666666,0.018092090884844463
109,4,high,"(28, 31)","[0, 1000]",0.875,0.024219319224357605
110,4,high,"(28, 31)","[0, 1500]",0.9375,0.03465155760447184
111,4,high,"(28, 31)","[0, 2000]",0.9791666666666666,0.0351200799147288
112,4,high,"(29, 32)","[0, 500]",0.4791666666666667,0.01821233332157135
113,4,high,"(29, 32)","[0, 1000]",0.875,0.02415044109026591
114,4,high,"(29, 32)","[0, 1500]",0.9375,0.03375303248564402
115,4,high,"(29, 32)","[0, 2000]",0.9791666666666666,0.03509727120399475
116,4,high,"(30, 33)","[0, 500]",0.4791666666666667,0.01865421235561371
117,4,high,"(30, 33)","[0, 1000]",0.7708333333333334,0.02339004973570506
118,4,high,"(30, 33)","[0, 1500]",0.9166666666666666,0.03730104366938273
119,4,high,"(30, 33)","[0, 2000]",0.9583333333333334,0.03525295356909434
120,4,high,"(31, 34)","[0, 500]",0.3958333333333333,0.01872912545998891
121,4,high,"(31, 34)","[0, 1000]",0.75,0.021755556265513103
122,4,high,"(31, 34)","[0, 1500]",0.8958333333333334,0.036741564671198525
123,4,high,"(31, 34)","[0, 2000]",0.9375,0.034860203663508095
124,4,high,"(32, 35)","[0, 500]",0.2916666666666667,0.018578827381134033
125,4,high,"(32, 35)","[0, 1000]",0.7708333333333334,0.021619632840156555
126,4,high,"(32, 35)","[0, 1500]",0.8541666666666666,0.03634291390577952
127,4,high,"(32, 35)","[0, 2000]",0.9583333333333334,0.03469089170296987
128,4,high,"(33, 36)","[0, 500]",0.3541666666666667,0.01863466699918111
129,4,high,"(33, 36)","[0, 1000]",0.7083333333333334,0.021314735213915508
130,4,high,"(33, 36)","[0, 1500]",0.8125,0.035338069001833596
131,4,high,"(33, 36)","[0, 2000]",0.9375,0.03444090982278188
132,4,high,"(34, 37)","[0, 500]",0.3125,0.017885069052378338
133,4,high,"(34, 37)","[0, 1000]",0.75,0.021330977479616802
134,4,high,"(34, 37)","[0, 1500]",0.75,0.034017582734425865
135,4,high,"(34, 37)","[0, 2000]",0.8958333333333334,0.03707126279671987
136,4,high,"(35, 38)","[0, 500]",0.375,0.017589375376701355
137,4,high,"(35, 38)","[0, 1000]",0.6666666666666666,0.021014158924420673
138,4,high,"(35, 38)","[0, 1500]",0.7708333333333334,0.03569059570630392
139,4,high,"(35, 38)","[0, 2000]",0.8125,0.03627467652161916
140,4,high,"(36, 39)","[0, 500]",0.3125,0.016761402289072674
141,4,high,"(36, 39)","[0, 1000]",0.5,0.021647681792577107
142,4,high,"(36, 39)","[0, 1500]",0.625,0.03339520593484243
143,4,high,"(36, 39)","[0, 2000]",0.6666666666666666,0.036337981621424355
144,4,high,"(37, 40)","[0, 500]",0.3125,0.017376522223154705
145,4,high,"(37, 40)","[0, 1000]",0.375,0.021904990077018738
146,4,high,"(37, 40)","[0, 1500]",0.5,0.03397322694460551
147,4,high,"(37, 40)","[0, 2000]",0.5625,0.03529252608617147
148,4,high,"(38, 41)","[0, 500]",0.3125,0.01694926122824351
149,4,high,"(38, 41)","[0, 1000]",0.2916666666666667,0.022369017203648884
150,4,high,"(38, 41)","[0, 1500]",0.4375,0.03488349417845408
151,4,high,"(38, 41)","[0, 2000]",0.4791666666666667,0.03488611181577047
152,4,high,"(39, 42)","[0, 500]",0.3541666666666667,0.016394004225730896
153,4,high,"(39, 42)","[0, 1000]",0.2916666666666667,0.021177421013514202
154,4,high,"(39, 42)","[0, 1500]",0.4166666666666667,0.03469076255957285
155,4,high,"(39, 42)","[0, 2000]",0.5416666666666666,0.035556053121884666
156,4,high,"(40, 43)","[0, 500]",0.3125,0.015994374950726826
157,4,high,"(40, 43)","[0, 1000]",0.2916666666666667,0.021282032132148743
158,4,high,"(40, 43)","[0, 1500]",0.3958333333333333,0.03474463025728861
159,4,high,"(40, 43)","[0, 2000]",0.5208333333333334,0.03384248415629069
160,4,high,"(41, 44)","[0, 500]",0.2708333333333333,0.01619058350721995
161,4,high,"(41, 44)","[0, 1000]",0.22916666666666666,0.020489970842997234
162,4,high,"(41, 44)","[0, 1500]",0.3333333333333333,0.032317131757736206
163,4,high,"(41, 44)","[0, 2000]",0.4166666666666667,0.0335096021493276
164,4,high,"(42, 45)","[0, 500]",0.3125,0.0167130579551061
165,4,high,"(42, 45)","[0, 1000]",0.2708333333333333,0.02092402180035909
166,4,high,"(42, 45)","[0, 1500]",0.4166666666666667,0.03139523168404897
167,4,high,"(42, 45)","[0, 2000]",0.4791666666666667,0.03222594658533732
168,4,high,"(43, 46)","[0, 500]",0.20833333333333334,0.015976051489512127
169,4,high,"(43, 46)","[0, 1000]",0.2916666666666667,0.019833038250605266
170,4,high,"(43, 46)","[0, 1500]",0.4166666666666667,0.03193259735902151
171,4,high,"(43, 46)","[0, 2000]",0.5208333333333334,0.03360567490259806
172,4,high,"(44, 47)","[0, 500]",0.1875,0.015637268622716267
173,4,high,"(44, 47)","[0, 1000]",0.3125,0.020260016123453777
174,4,high,"(44, 47)","[0, 1500]",0.3125,0.032085676987965904
175,4,high,"(44, 47)","[0, 2000]",0.5,0.033354038993517555
176,4,high,"(45, 48)","[0, 500]",0.2708333333333333,0.015861257910728455
177,4,high,"(45, 48)","[0, 1000]",0.25,0.01999005675315857
178,4,high,"(45, 48)","[0, 1500]",0.4166666666666667,0.03102189302444458
179,4,high,"(45, 48)","[0, 2000]",0.5,0.032738337914148964
180,4,high,"(46, 49)","[0, 500]",0.25,0.016380329926808674
