,subject,depth,target,time_window,accuracy,time
0,6,high,"(1, 8)","[0, 500]",0.14583333333333334,0.07894023011128108
1,6,high,"(1, 8)","[0, 1000]",0.125,0.05734896411498388
2,6,high,"(1, 8)","[0, 1500]",0.125,0.08803624411424
3,6,high,"(1, 8)","[0, 2000]",0.125,0.087562362353007
4,6,high,"(2, 9)","[0, 500]",0.11458333333333333,0.06713792433341344
5,6,high,"(2, 9)","[0, 1000]",0.125,0.05459873874982198
6,6,high,"(2, 9)","[0, 1500]",0.13541666666666666,0.08323689053455989
7,6,high,"(2, 9)","[0, 2000]",0.14583333333333334,0.08536368856827418
8,6,high,"(3, 10)","[0, 500]",0.125,0.05619515726963679
9,6,high,"(3, 10)","[0, 1000]",0.13541666666666666,0.05200499047835668
10,6,high,"(3, 10)","[0, 1500]",0.28125,0.0808304101228714
11,6,high,"(3, 10)","[0, 2000]",0.3541666666666667,0.0815146416425705
12,6,high,"(4, 11)","[0, 500]",0.14583333333333334,0.05114131917556127
13,6,high,"(4, 11)","[0, 1000]",0.2604166666666667,0.0502778689066569
14,6,high,"(4, 11)","[0, 1500]",0.40625,0.0792412559191386
15,6,high,"(4, 11)","[0, 2000]",0.4791666666666667,0.07957751552263896
16,6,high,"(5, 12)","[0, 500]",0.22916666666666666,0.047770979503790535
17,6,high,"(5, 12)","[0, 1000]",0.3229166666666667,0.049922145903110504
18,6,high,"(5, 12)","[0, 1500]",0.4166666666666667,0.07541375855604808
19,6,high,"(5, 12)","[0, 2000]",0.5208333333333334,0.07905835409959157
20,6,high,"(6, 13)","[0, 500]",0.2604166666666667,0.044748663902282715
21,6,high,"(6, 13)","[0, 1000]",0.3541666666666667,0.04934436082839966
22,6,high,"(6, 13)","[0, 1500]",0.46875,0.07464819153149922
23,6,high,"(6, 13)","[0, 2000]",0.59375,0.07959074527025223
24,6,high,"(7, 14)","[0, 500]",0.21875,0.043344455460707344
25,6,high,"(7, 14)","[0, 1000]",0.375,0.04869155089060465
26,6,high,"(7, 14)","[0, 1500]",0.5104166666666666,0.07384364555279414
27,6,high,"(7, 14)","[0, 2000]",0.625,0.07784825315078099
28,6,high,"(8, 15)","[0, 500]",0.21875,0.04284593462944031
29,6,high,"(8, 15)","[0, 1000]",0.40625,0.04763987412055334
30,6,high,"(8, 15)","[0, 1500]",0.5416666666666666,0.07269176592429479
31,6,high,"(8, 15)","[0, 2000]",0.6666666666666666,0.07759438206752141
32,6,high,"(9, 16)","[0, 500]",0.17708333333333334,0.04163957883914312
33,6,high,"(9, 16)","[0, 1000]",0.34375,0.04756214718023936
34,6,high,"(9, 16)","[0, 1500]",0.46875,0.0719277635216713
35,6,high,"(9, 16)","[0, 2000]",0.6145833333333334,0.07682976126670837
36,6,high,"(10, 17)","[0, 500]",0.13541666666666666,0.04117136696974436
37,6,high,"(10, 17)","[0, 1000]",0.3229166666666667,0.04587880025307337
38,6,high,"(10, 17)","[0, 1500]",0.4375,0.07193898161252339
39,6,high,"(10, 17)","[0, 2000]",0.5833333333333334,0.07522663474082947
40,6,high,"(11, 18)","[0, 500]",0.11458333333333333,0.041547914346059166
41,6,high,"(11, 18)","[0, 1000]",0.28125,0.04655954986810684
42,6,high,"(11, 18)","[0, 1500]",0.4270833333333333,0.0730510304371516
43,6,high,"(11, 18)","[0, 2000]",0.5833333333333334,0.07475753128528595
44,6,high,"(12, 19)","[0, 500]",0.13541666666666666,0.04002794871727625
45,6,high,"(12, 19)","[0, 1000]",0.3229166666666667,0.0458571786681811
46,6,high,"(12, 19)","[0, 1500]",0.5208333333333334,0.0725830967227618
47,6,high,"(12, 19)","[0, 2000]",0.65625,0.07516657561063766
48,6,high,"(13, 20)","[0, 500]",0.25,0.04044971366723379
49,6,high,"(13, 20)","[0, 1000]",0.4270833333333333,0.04715298612912496
50,6,high,"(13, 20)","[0, 1500]",0.6979166666666666,0.0732164978981018
51,6,high,"(13, 20)","[0, 2000]",0.8020833333333334,0.07599877814451854
52,6,high,"(14, 21)","[0, 500]",0.2916666666666667,0.039464001854260765
53,6,high,"(14, 21)","[0, 1000]",0.5,0.04765086621046066
54,6,high,"(14, 21)","[0, 1500]",0.78125,0.07339399059613545
55,6,high,"(14, 21)","[0, 2000]",0.8645833333333334,0.0753424863020579
56,6,high,"(15, 22)","[0, 500]",0.40625,0.04007164388895035
57,6,high,"(15, 22)","[0, 1000]",0.6354166666666666,0.04762485126654307
58,6,high,"(15, 22)","[0, 1500]",0.84375,0.07362909366687138
59,6,high,"(15, 22)","[0, 2000]",0.8854166666666666,0.0748499184846878
60,6,high,"(16, 23)","[0, 500]",0.3854166666666667,0.03899571547905604
61,6,high,"(16, 23)","[0, 1000]",0.6875,0.0475674569606781
62,6,high,"(16, 23)","[0, 1500]",0.875,0.07436556617418925
63,6,high,"(16, 23)","[0, 2000]",0.8958333333333334,0.07380336274703343
64,6,high,"(17, 24)","[0, 500]",0.4270833333333333,0.03875167419513067
65,6,high,"(17, 24)","[0, 1000]",0.7291666666666666,0.046696439385414124
66,6,high,"(17, 24)","[0, 1500]",0.8854166666666666,0.07470557341972987
67,6,high,"(17, 24)","[0, 2000]",0.9270833333333334,0.07303865750630696
68,6,high,"(18, 25)","[0, 500]",0.3854166666666667,0.03855705261230469
69,6,high,"(18, 25)","[0, 1000]",0.6979166666666666,0.04672424246867498
70,6,high,"(18, 25)","[0, 1500]",0.8958333333333334,0.07346838215986888
71,6,high,"(18, 25)","[0, 2000]",0.9375,0.07226051390171051
72,6,high,"(19, 26)","[0, 500]",0.3645833333333333,0.038096196949481964
73,6,high,"(19, 26)","[0, 1000]",0.7291666666666666,0.04703632493813833
74,6,high,"(19, 26)","[0, 1500]",0.8958333333333334,0.0723066305120786
75,6,high,"(19, 26)","[0, 2000]",0.9479166666666666,0.07206099480390549
76,6,high,"(20, 27)","[0, 500]",0.3541666666666667,0.03755239893992742
77,6,high,"(20, 27)","[0, 1000]",0.8125,0.04672659685214361
78,6,high,"(20, 27)","[0, 1500]",0.8958333333333334,0.07210002094507217
79,6,high,"(20, 27)","[0, 2000]",0.9479166666666666,0.07341570158799489
80,6,high,"(21, 28)","[0, 500]",0.375,0.03857613354921341
81,6,high,"(21, 28)","[0, 1000]",0.8333333333333334,0.04505681743224462
82,6,high,"(21, 28)","[0, 1500]",0.90625,0.07216570029656093
83,6,high,"(21, 28)","[0, 2000]",0.9583333333333334,0.07394220928351085
84,6,high,"(22, 29)","[0, 500]",0.3958333333333333,0.0369322324792544
85,6,high,"(22, 29)","[0, 1000]",0.875,0.04411907990773519
86,6,high,"(22, 29)","[0, 1500]",0.9479166666666666,0.07078518470128377
87,6,high,"(22, 29)","[0, 2000]",0.96875,0.07470570753018062
88,6,high,"(23, 30)","[0, 500]",0.3645833333333333,0.03549301624298096
89,6,high,"(23, 30)","[0, 1000]",0.8958333333333334,0.043874725699424744
90,6,high,"(23, 30)","[0, 1500]",0.9583333333333334,0.07025319337844849
91,6,high,"(23, 30)","[0, 2000]",0.96875,0.07514616598685582
92,6,high,"(24, 31)","[0, 500]",0.3645833333333333,0.035915640493234
93,6,high,"(24, 31)","[0, 1000]",0.9166666666666666,0.0438253382841746
94,6,high,"(24, 31)","[0, 1500]",0.96875,0.06834691762924194
95,6,high,"(24, 31)","[0, 2000]",0.9895833333333334,0.07504633814096451
96,6,high,"(25, 32)","[0, 500]",0.375,0.036297651628653206
97,6,high,"(25, 32)","[0, 1000]",0.8854166666666666,0.04424827297528585
98,6,high,"(25, 32)","[0, 1500]",0.9583333333333334,0.06807667513688405
99,6,high,"(25, 32)","[0, 2000]",0.9791666666666666,0.07402763764063518
100,6,high,"(26, 33)","[0, 500]",0.40625,0.036746022601922355
101,6,high,"(26, 33)","[0, 1000]",0.9166666666666666,0.04425662010908127
102,6,high,"(26, 33)","[0, 1500]",0.9791666666666666,0.06745443244775136
103,6,high,"(26, 33)","[0, 2000]",0.9791666666666666,0.07021010170380275
104,6,high,"(27, 34)","[0, 500]",0.3645833333333333,0.0364065890510877
105,6,high,"(27, 34)","[0, 1000]",0.90625,0.043667626877625786
106,6,high,"(27, 34)","[0, 1500]",0.9791666666666666,0.06635438154141109
107,6,high,"(27, 34)","[0, 2000]",0.9791666666666666,0.06998785088459651
108,6,high,"(28, 35)","[0, 500]",0.3541666666666667,0.03550482044617335
109,6,high,"(28, 35)","[0, 1000]",0.90625,0.04375444600979487
110,6,high,"(28, 35)","[0, 1500]",0.9791666666666666,0.06525130321582158
111,6,high,"(28, 35)","[0, 2000]",0.96875,0.06945468485355377
112,6,high,"(29, 36)","[0, 500]",0.3125,0.035637413462003074
113,6,high,"(29, 36)","[0, 1000]",0.8854166666666666,0.04331812014182409
114,6,high,"(29, 36)","[0, 1500]",0.9791666666666666,0.06655248254537582
115,6,high,"(29, 36)","[0, 2000]",0.96875,0.06783585250377655
116,6,high,"(30, 37)","[0, 500]",0.3333333333333333,0.035758870343367256
