,subject,depth,target,time_window,accuracy,time
0,12,high,"(1, 4)","[0, 500]",0.22916666666666666,0.060063774387041725
1,12,high,"(1, 4)","[0, 1000]",0.25,0.03236775596936544
2,12,high,"(1, 4)","[0, 1500]",0.25,0.051436737179756165
3,12,high,"(1, 4)","[0, 2000]",0.25,0.04838355382283529
4,12,high,"(2, 5)","[0, 500]",0.2708333333333333,0.05107709765434265
5,12,high,"(2, 5)","[0, 1000]",0.25,0.030274425943692524
6,12,high,"(2, 5)","[0, 1500]",0.2916666666666667,0.05089625219504038
7,12,high,"(2, 5)","[0, 2000]",0.3958333333333333,0.04630132019519806
8,12,high,"(3, 6)","[0, 500]",0.2708333333333333,0.03414870301882426
9,12,high,"(3, 6)","[0, 1000]",0.3958333333333333,0.02851139008998871
10,12,high,"(3, 6)","[0, 1500]",0.625,0.04753200709819794
11,12,high,"(3, 6)","[0, 2000]",0.7708333333333334,0.04397499064604441
12,12,high,"(4, 7)","[0, 500]",0.25,0.02960631748040517
13,12,high,"(4, 7)","[0, 1000]",0.6458333333333334,0.029102126757303875
14,12,high,"(4, 7)","[0, 1500]",0.9166666666666666,0.04263860980669657
15,12,high,"(4, 7)","[0, 2000]",0.9583333333333334,0.041904792189598083
16,12,high,"(5, 8)","[0, 500]",0.3125,0.029248173038164776
17,12,high,"(5, 8)","[0, 1000]",0.8541666666666666,0.02811029056708018
18,12,high,"(5, 8)","[0, 1500]",0.9583333333333334,0.042066569129625954
19,12,high,"(5, 8)","[0, 2000]",1.0,0.04281990726788839
20,12,high,"(6, 9)","[0, 500]",0.4791666666666667,0.028246869643529255
21,12,high,"(6, 9)","[0, 1000]",0.9166666666666666,0.026755695541699726
22,12,high,"(6, 9)","[0, 1500]",1.0,0.039312511682510376
23,12,high,"(6, 9)","[0, 2000]",1.0,0.04010097682476044
24,12,high,"(7, 10)","[0, 500]",0.5416666666666666,0.024674981832504272
25,12,high,"(7, 10)","[0, 1000]",0.9791666666666666,0.02461603780587514
26,12,high,"(7, 10)","[0, 1500]",0.9791666666666666,0.039689406752586365
27,12,high,"(7, 10)","[0, 2000]",1.0,0.040024970968564354
28,12,high,"(8, 11)","[0, 500]",0.5416666666666666,0.023039812843004864
29,12,high,"(8, 11)","[0, 1000]",0.875,0.02418021857738495
30,12,high,"(8, 11)","[0, 1500]",0.9583333333333334,0.037216181556383766
31,12,high,"(8, 11)","[0, 2000]",1.0,0.03961876034736633
32,12,high,"(9, 12)","[0, 500]",0.5208333333333334,0.021673570076624554
33,12,high,"(9, 12)","[0, 1000]",0.9166666666666666,0.02448403835296631
34,12,high,"(9, 12)","[0, 1500]",0.9375,0.03804220259189606
35,12,high,"(9, 12)","[0, 2000]",1.0,0.038837711016337075
36,12,high,"(10, 13)","[0, 500]",0.5833333333333334,0.0216548889875412
37,12,high,"(10, 13)","[0, 1000]",0.9583333333333334,0.023885667324066162
38,12,high,"(10, 13)","[0, 1500]",0.9583333333333334,0.036822507778803505
39,12,high,"(10, 13)","[0, 2000]",1.0,0.038117011388142906
40,12,high,"(11, 14)","[0, 500]",0.6458333333333334,0.020813787976900738
41,12,high,"(11, 14)","[0, 1000]",1.0,0.023555065194765728
42,12,high,"(11, 14)","[0, 1500]",0.9791666666666666,0.03746164838473002
43,12,high,"(11, 14)","[0, 2000]",1.0,0.038627748688062034
44,12,high,"(12, 15)","[0, 500]",0.875,0.020780399441719055
45,12,high,"(12, 15)","[0, 1000]",1.0,0.022602041562398274
46,12,high,"(12, 15)","[0, 1500]",1.0,0.03877842426300049
47,12,high,"(12, 15)","[0, 2000]",1.0,0.038698092103004456
48,12,high,"(13, 16)","[0, 500]",0.8958333333333334,0.019094159205754597
49,12,high,"(13, 16)","[0, 1000]",1.0,0.021730969349543255
50,12,high,"(13, 16)","[0, 1500]",1.0,0.03792484601338705
51,12,high,"(13, 16)","[0, 2000]",1.0,0.03640594085057577
52,12,high,"(14, 17)","[0, 500]",0.9375,0.019402240713437397
53,12,high,"(14, 17)","[0, 1000]",1.0,0.022377734382947285
54,12,high,"(14, 17)","[0, 1500]",1.0,0.035750359296798706
55,12,high,"(14, 17)","[0, 2000]",1.0,0.03680961827437083
56,12,high,"(15, 18)","[0, 500]",0.9583333333333334,0.017227038741111755
57,12,high,"(15, 18)","[0, 1000]",1.0,0.02215551833311717
58,12,high,"(15, 18)","[0, 1500]",1.0,0.03152421613534292
59,12,high,"(15, 18)","[0, 2000]",1.0,0.03412258128325144
60,12,high,"(16, 19)","[0, 500]",0.9166666666666666,0.01652597387631734
