,subject,depth,target,time_window,accuracy,time
0,14,high,"(1, 8)","[0, 500]",0.14583333333333334,0.09203025201956432
1,14,high,"(1, 8)","[0, 1000]",0.125,0.06456706176201503
2,14,high,"(1, 8)","[0, 1500]",0.125,0.09104601293802261
3,14,high,"(1, 8)","[0, 2000]",0.125,0.08963834245999654
4,14,high,"(2, 9)","[0, 500]",0.125,0.07498011241356532
5,14,high,"(2, 9)","[0, 1000]",0.125,0.05529139190912247
6,14,high,"(2, 9)","[0, 1500]",0.16666666666666666,0.0838801438609759
7,14,high,"(2, 9)","[0, 2000]",0.23958333333333334,0.0856473296880722
8,14,high,"(3, 10)","[0, 500]",0.11458333333333333,0.05658481021722158
9,14,high,"(3, 10)","[0, 1000]",0.16666666666666666,0.05255137880643209
10,14,high,"(3, 10)","[0, 1500]",0.28125,0.08080796400705974
11,14,high,"(3, 10)","[0, 2000]",0.3229166666666667,0.08262499670187633
12,14,high,"(4, 11)","[0, 500]",0.11458333333333333,0.05136405179897944
13,14,high,"(4, 11)","[0, 1000]",0.34375,0.05139405777057012
14,14,high,"(4, 11)","[0, 1500]",0.5520833333333334,0.07882684220870335
15,14,high,"(4, 11)","[0, 2000]",0.5729166666666666,0.0811740830540657
16,14,high,"(5, 12)","[0, 500]",0.17708333333333334,0.04699485252300898
17,14,high,"(5, 12)","[0, 1000]",0.5208333333333334,0.050533778965473175
18,14,high,"(5, 12)","[0, 1500]",0.6666666666666666,0.07780873775482178
19,14,high,"(5, 12)","[0, 2000]",0.65625,0.08286040027936299
20,14,high,"(6, 13)","[0, 500]",0.21875,0.044709997872511544
21,14,high,"(6, 13)","[0, 1000]",0.5833333333333334,0.050062370796998344
22,14,high,"(6, 13)","[0, 1500]",0.7291666666666666,0.07859221597512563
23,14,high,"(6, 13)","[0, 2000]",0.7708333333333334,0.0832135279973348
24,14,high,"(7, 14)","[0, 500]",0.22916666666666666,0.04377133399248123
25,14,high,"(7, 14)","[0, 1000]",0.7083333333333334,0.04955859978993734
26,14,high,"(7, 14)","[0, 1500]",0.8020833333333334,0.07758449018001556
27,14,high,"(7, 14)","[0, 2000]",0.8333333333333334,0.08183035999536514
28,14,high,"(8, 15)","[0, 500]",0.3333333333333333,0.04404160132010778
29,14,high,"(8, 15)","[0, 1000]",0.78125,0.05030118177334467
30,14,high,"(8, 15)","[0, 1500]",0.96875,0.07806894928216934
31,14,high,"(8, 15)","[0, 2000]",0.96875,0.08347992102305095
32,14,high,"(9, 16)","[0, 500]",0.4270833333333333,0.04306016365687052
33,14,high,"(9, 16)","[0, 1000]",0.8333333333333334,0.05015994608402252
34,14,high,"(9, 16)","[0, 1500]",1.0,0.07876734435558319
35,14,high,"(9, 16)","[0, 2000]",0.9791666666666666,0.0840325653553009
36,14,high,"(10, 17)","[0, 500]",0.4895833333333333,0.042309614519278206
37,14,high,"(10, 17)","[0, 1000]",0.90625,0.050577777127424874
38,14,high,"(10, 17)","[0, 1500]",0.9895833333333334,0.07752435902754466
39,14,high,"(10, 17)","[0, 2000]",0.9895833333333334,0.08316688239574432
40,14,high,"(11, 18)","[0, 500]",0.5833333333333334,0.04235038161277771
41,14,high,"(11, 18)","[0, 1000]",0.9479166666666666,0.0494552676876386
42,14,high,"(11, 18)","[0, 1500]",0.9895833333333334,0.07631229609251022
43,14,high,"(11, 18)","[0, 2000]",0.9895833333333334,0.08289116372664769
44,14,high,"(12, 19)","[0, 500]",0.6145833333333334,0.04097827027241389
45,14,high,"(12, 19)","[0, 1000]",0.9375,0.04867801070213318
46,14,high,"(12, 19)","[0, 1500]",0.9895833333333334,0.07621957610050838
47,14,high,"(12, 19)","[0, 2000]",1.0,0.08163511008024216
48,14,high,"(13, 20)","[0, 500]",0.65625,0.040827381114164986
49,14,high,"(13, 20)","[0, 1000]",0.9583333333333334,0.04763894776503245
50,14,high,"(13, 20)","[0, 1500]",0.9895833333333334,0.0753566970427831
51,14,high,"(13, 20)","[0, 2000]",1.0,0.08031603693962097
52,14,high,"(14, 21)","[0, 500]",0.6145833333333334,0.03998165329297384
53,14,high,"(14, 21)","[0, 1000]",0.96875,0.04757896065711975
54,14,high,"(14, 21)","[0, 1500]",1.0,0.07440516352653503
55,14,high,"(14, 21)","[0, 2000]",1.0,0.0783575822909673
56,14,high,"(15, 22)","[0, 500]",0.625,0.039208260675271354
57,14,high,"(15, 22)","[0, 1000]",0.9791666666666666,0.04724890490372976
58,14,high,"(15, 22)","[0, 1500]",1.0,0.07340044776598613
59,14,high,"(15, 22)","[0, 2000]",1.0,0.07600597043832143
60,14,high,"(16, 23)","[0, 500]",0.6875,0.037686591347058616
61,14,high,"(16, 23)","[0, 1000]",1.0,0.046076695124308266
62,14,high,"(16, 23)","[0, 1500]",1.0,0.0740410511692365
63,14,high,"(16, 23)","[0, 2000]",1.0,0.07580145696798961
64,14,high,"(17, 24)","[0, 500]",0.6770833333333334,0.03731539100408554
65,14,high,"(17, 24)","[0, 1000]",1.0,0.04681114852428436
66,14,high,"(17, 24)","[0, 1500]",1.0,0.07299728194872539
67,14,high,"(17, 24)","[0, 2000]",1.0,0.07402531802654266
68,14,high,"(18, 25)","[0, 500]",0.6354166666666666,0.03632651517788569
69,14,high,"(18, 25)","[0, 1000]",0.9270833333333334,0.04685832063357035
70,14,high,"(18, 25)","[0, 1500]",0.9791666666666666,0.07155519227186839
71,14,high,"(18, 25)","[0, 2000]",0.9791666666666666,0.07311989863713582
72,14,high,"(19, 26)","[0, 500]",0.53125,0.03610521058241526
73,14,high,"(19, 26)","[0, 1000]",0.9270833333333334,0.04679138958454132
74,14,high,"(19, 26)","[0, 1500]",0.9791666666666666,0.07009719063838322
75,14,high,"(19, 26)","[0, 2000]",0.9895833333333334,0.07394514232873917
76,14,high,"(20, 27)","[0, 500]",0.5625,0.03608550876379013
77,14,high,"(20, 27)","[0, 1000]",0.9166666666666666,0.045027099549770355
78,14,high,"(20, 27)","[0, 1500]",0.9791666666666666,0.0685213233033816
79,14,high,"(20, 27)","[0, 2000]",0.9895833333333334,0.07371806850035985
